"feature","met","total_amount","absolute_target","absolute_held","absolute_shortfall","relative_target","relative_held","relative_shortfall","sol_n"
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,64
"Rhizoprionodon acutus",TRUE,77,23.1,30,0,0.3,0.38961038961039,0,64
"Rhynchobatus djiddensis",TRUE,149,74.5,75,0,0.5,0.503355704697987,0,64
"Rostroraja alba",FALSE,1778,889,515,374,0.5,0.289651293588301,0.210348706411699,64
"Scylliogaleus quecketti",FALSE,24,12,11,1,0.5,0.458333333333333,0.0416666666666667,64
"Sphyrna zygaena",TRUE,666,333,353,0,0.5,0.53003003003003,0,64
"Squalus acanthias",FALSE,2123,636.9,599,37.9,0.3,0.282147903909562,0.017852096090438,64
"Stegostoma tigrinum",TRUE,100,30,44,0,0.3,0.44,0,64
"Taeniurops meyeni",TRUE,85,42.5,46,0,0.5,0.541176470588235,0,64
"Triaenodon obesus",TRUE,27,8.1,16,0,0.3,0.592592592592593,0,64
"Sphyrna lewini",FALSE,669,200.7,152,48.7,0.3,0.227204783258595,0.0727952167414051,64
"Acroteriobatus annulatus",FALSE,1242,621,579,42,0.5,0.466183574879227,0.0338164251207729,65
"Acroteriobatus leucospilus",FALSE,161,80.5,80,0.5,0.5,0.496894409937888,0.0031055900621118,65
"Aetobatus ocellatus",TRUE,188,56.4,94,0,0.3,0.5,0,65
"Aetomylaeus bovinus",FALSE,391,195.5,195,0.5,0.5,0.498721227621483,0.00127877237851662,65
"Apristurus saldanha",FALSE,735,220.5,184,36.5,0.3,0.250340136054422,0.0496598639455782,65
"Bathytoshia lata",TRUE,933,279.9,458,0,0.3,0.490889603429796,0,65
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,65
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,65
"Carcharhinus amboinensis",TRUE,231,69.3,95,0,0.3,0.411255411255411,0,65
"Carcharhinus brachyurus",TRUE,1230,369,552,0,0.3,0.448780487804878,0,65
"Carcharhinus brevipinna",TRUE,247,74.1,102,0,0.3,0.412955465587045,0,65
"Carcharhinus leucas",TRUE,117,35.1,59,0,0.3,0.504273504273504,0,65
"Carcharhinus limbatus",TRUE,330,99,167,0,0.3,0.506060606060606,0,65
"Carcharhinus obscurus",FALSE,707,353.5,353,0.5,0.5,0.499292786421499,0.000707213578500707,65
"Carcharhinus plumbeus",FALSE,107,53.5,53,0.5,0.5,0.495327102803738,0.00467289719626168,65
"Carcharias taurus",TRUE,552,276,277,0,0.5,0.501811594202899,0,65
"Centrophorus squamosus",FALSE,515,257.5,180,77.5,0.5,0.349514563106796,0.150485436893204,65
"Centroscymnus owstonii",FALSE,527,158.1,158,0.0999999999999943,0.3,0.299810246679317,0.000189753320683101,65
"Galeorhinus galeus",FALSE,1925,962.5,525,437.5,0.5,0.272727272727273,0.227272727272727,65
"Halaelurus natalensis",TRUE,649,324.5,361,0,0.5,0.556240369799692,0,65
"Haploblepharus edwardsii",FALSE,687,412.2,412,0.199999999999989,0.6,0.599708879184862,0.000291120815138266,65
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,65
"Himantura leoparda",TRUE,172,51.6,83,0,0.3,0.482558139534884,0,65
"Himantura uarnak",FALSE,91,45.5,45,0.5,0.5,0.494505494505495,0.00549450549450549,65
"Leucoraja wallacei",FALSE,1610,644,500,144,0.4,0.31055900621118,0.0894409937888199,65
"Mobula alfredi",TRUE,80,24,49,0,0.3,0.6125,0,65
"Mobula birostris",FALSE,116,58,57,1,0.5,0.491379310344828,0.00862068965517241,65
"Mobula kuhlii",TRUE,171,85.5,91,0,0.5,0.532163742690059,0,65
"Mustelus mustelus",FALSE,1503,751.5,582,169.5,0.5,0.387225548902196,0.112774451097804,65
"Myliobatis aquila",TRUE,810,405,418,0,0.5,0.516049382716049,0,65
"Neoraja stehmanni",TRUE,294,88.2,89,0,0.3,0.302721088435374,0,65
"Notorynchus cepedianus",TRUE,712,213.6,375,0,0.3,0.526685393258427,0,65
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,65
"Pateobatis jenkinsii",TRUE,226,67.8,120,0,0.3,0.530973451327434,0,65
"Poroderma africanum",TRUE,570,171,292,0,0.3,0.512280701754386,0,65
"Poroderma pantherinum",TRUE,527,158.1,278,0,0.3,0.527514231499051,0,65
"Raja ocellifera",FALSE,765,459,443,16,0.6,0.579084967320261,0.0209150326797386,65
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,65
"Rhizoprionodon acutus",TRUE,77,23.1,30,0,0.3,0.38961038961039,0,65
"Rhynchobatus djiddensis",TRUE,149,74.5,75,0,0.5,0.503355704697987,0,65
"Rostroraja alba",FALSE,1778,889,515,374,0.5,0.289651293588301,0.210348706411699,65
"Scylliogaleus quecketti",FALSE,24,12,11,1,0.5,0.458333333333333,0.0416666666666667,65
"Sphyrna zygaena",TRUE,666,333,353,0,0.5,0.53003003003003,0,65
"Squalus acanthias",FALSE,2123,636.9,599,37.9,0.3,0.282147903909562,0.017852096090438,65
"Stegostoma tigrinum",TRUE,100,30,44,0,0.3,0.44,0,65
"Taeniurops meyeni",TRUE,85,42.5,46,0,0.5,0.541176470588235,0,65
"Triaenodon obesus",TRUE,27,8.1,16,0,0.3,0.592592592592593,0,65
"Sphyrna lewini",FALSE,669,200.7,152,48.7,0.3,0.227204783258595,0.0727952167414051,65
"Acroteriobatus annulatus",FALSE,1242,621,579,42,0.5,0.466183574879227,0.0338164251207729,66
"Acroteriobatus leucospilus",FALSE,161,80.5,80,0.5,0.5,0.496894409937888,0.0031055900621118,66
"Aetobatus ocellatus",TRUE,188,56.4,94,0,0.3,0.5,0,66
"Aetomylaeus bovinus",FALSE,391,195.5,195,0.5,0.5,0.498721227621483,0.00127877237851662,66
"Apristurus saldanha",FALSE,735,220.5,184,36.5,0.3,0.250340136054422,0.0496598639455782,66
"Bathytoshia lata",TRUE,933,279.9,458,0,0.3,0.490889603429796,0,66
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,66
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,66
"Carcharhinus amboinensis",TRUE,231,69.3,95,0,0.3,0.411255411255411,0,66
"Carcharhinus brachyurus",TRUE,1230,369,552,0,0.3,0.448780487804878,0,66
"Carcharhinus brevipinna",TRUE,247,74.1,102,0,0.3,0.412955465587045,0,66
"Carcharhinus leucas",TRUE,117,35.1,59,0,0.3,0.504273504273504,0,66
"Carcharhinus limbatus",TRUE,330,99,167,0,0.3,0.506060606060606,0,66
"Carcharhinus obscurus",FALSE,707,353.5,353,0.5,0.5,0.499292786421499,0.000707213578500707,66
"Carcharhinus plumbeus",FALSE,107,53.5,53,0.5,0.5,0.495327102803738,0.00467289719626168,66
"Carcharias taurus",TRUE,552,276,277,0,0.5,0.501811594202899,0,66
"Centrophorus squamosus",FALSE,515,257.5,180,77.5,0.5,0.349514563106796,0.150485436893204,66
"Centroscymnus owstonii",FALSE,527,158.1,158,0.0999999999999943,0.3,0.299810246679317,0.000189753320683101,66
"Galeorhinus galeus",FALSE,1925,962.5,525,437.5,0.5,0.272727272727273,0.227272727272727,66
"Halaelurus natalensis",TRUE,649,324.5,361,0,0.5,0.556240369799692,0,66
"Haploblepharus edwardsii",FALSE,687,412.2,412,0.199999999999989,0.6,0.599708879184862,0.000291120815138266,66
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,66
"Himantura leoparda",TRUE,172,51.6,83,0,0.3,0.482558139534884,0,66
"Himantura uarnak",FALSE,91,45.5,45,0.5,0.5,0.494505494505495,0.00549450549450549,66
"Leucoraja wallacei",FALSE,1610,644,500,144,0.4,0.31055900621118,0.0894409937888199,66
"Mobula alfredi",TRUE,80,24,49,0,0.3,0.6125,0,66
"Mobula birostris",FALSE,116,58,57,1,0.5,0.491379310344828,0.00862068965517241,66
"Mobula kuhlii",TRUE,171,85.5,91,0,0.5,0.532163742690059,0,66
"Mustelus mustelus",FALSE,1503,751.5,582,169.5,0.5,0.387225548902196,0.112774451097804,66
"Myliobatis aquila",TRUE,810,405,418,0,0.5,0.516049382716049,0,66
"Neoraja stehmanni",TRUE,294,88.2,89,0,0.3,0.302721088435374,0,66
"Notorynchus cepedianus",TRUE,712,213.6,375,0,0.3,0.526685393258427,0,66
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,66
"Pateobatis jenkinsii",TRUE,226,67.8,120,0,0.3,0.530973451327434,0,66
"Poroderma africanum",TRUE,570,171,292,0,0.3,0.512280701754386,0,66
"Poroderma pantherinum",TRUE,527,158.1,278,0,0.3,0.527514231499051,0,66
"Raja ocellifera",FALSE,765,459,443,16,0.6,0.579084967320261,0.0209150326797386,66
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,66
"Rhizoprionodon acutus",TRUE,77,23.1,30,0,0.3,0.38961038961039,0,66
"Rhynchobatus djiddensis",TRUE,149,74.5,75,0,0.5,0.503355704697987,0,66
"Rostroraja alba",FALSE,1778,889,515,374,0.5,0.289651293588301,0.210348706411699,66
"Scylliogaleus quecketti",FALSE,24,12,11,1,0.5,0.458333333333333,0.0416666666666667,66
"Sphyrna zygaena",TRUE,666,333,353,0,0.5,0.53003003003003,0,66
"Squalus acanthias",FALSE,2123,636.9,599,37.9,0.3,0.282147903909562,0.017852096090438,66
"Stegostoma tigrinum",TRUE,100,30,44,0,0.3,0.44,0,66
"Taeniurops meyeni",TRUE,85,42.5,46,0,0.5,0.541176470588235,0,66
"Triaenodon obesus",TRUE,27,8.1,16,0,0.3,0.592592592592593,0,66
"Sphyrna lewini",FALSE,669,200.7,152,48.7,0.3,0.227204783258595,0.0727952167414051,66
"Acroteriobatus annulatus",FALSE,1242,621,579,42,0.5,0.466183574879227,0.0338164251207729,67
"Acroteriobatus leucospilus",FALSE,161,80.5,80,0.5,0.5,0.496894409937888,0.0031055900621118,67
"Aetobatus ocellatus",TRUE,188,56.4,94,0,0.3,0.5,0,67
"Aetomylaeus bovinus",FALSE,391,195.5,195,0.5,0.5,0.498721227621483,0.00127877237851662,67
"Apristurus saldanha",FALSE,735,220.5,184,36.5,0.3,0.250340136054422,0.0496598639455782,67
"Bathytoshia lata",TRUE,933,279.9,458,0,0.3,0.490889603429796,0,67
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,67
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,67
"Carcharhinus amboinensis",TRUE,231,69.3,95,0,0.3,0.411255411255411,0,67
"Carcharhinus brachyurus",TRUE,1230,369,552,0,0.3,0.448780487804878,0,67
"Carcharhinus brevipinna",TRUE,247,74.1,102,0,0.3,0.412955465587045,0,67
"Carcharhinus leucas",TRUE,117,35.1,59,0,0.3,0.504273504273504,0,67
"Carcharhinus limbatus",TRUE,330,99,167,0,0.3,0.506060606060606,0,67
"Carcharhinus obscurus",FALSE,707,353.5,353,0.5,0.5,0.499292786421499,0.000707213578500707,67
"Carcharhinus plumbeus",FALSE,107,53.5,53,0.5,0.5,0.495327102803738,0.00467289719626168,67
"Carcharias taurus",TRUE,552,276,277,0,0.5,0.501811594202899,0,67
"Centrophorus squamosus",FALSE,515,257.5,180,77.5,0.5,0.349514563106796,0.150485436893204,67
"Centroscymnus owstonii",FALSE,527,158.1,158,0.0999999999999943,0.3,0.299810246679317,0.000189753320683101,67
"Galeorhinus galeus",FALSE,1925,962.5,525,437.5,0.5,0.272727272727273,0.227272727272727,67
"Halaelurus natalensis",TRUE,649,324.5,361,0,0.5,0.556240369799692,0,67
"Haploblepharus edwardsii",FALSE,687,412.2,412,0.199999999999989,0.6,0.599708879184862,0.000291120815138266,67
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,67
"Himantura leoparda",TRUE,172,51.6,83,0,0.3,0.482558139534884,0,67
"Himantura uarnak",FALSE,91,45.5,45,0.5,0.5,0.494505494505495,0.00549450549450549,67
"Leucoraja wallacei",FALSE,1610,644,500,144,0.4,0.31055900621118,0.0894409937888199,67
"Mobula alfredi",TRUE,80,24,49,0,0.3,0.6125,0,67
"Mobula birostris",FALSE,116,58,57,1,0.5,0.491379310344828,0.00862068965517241,67
"Mobula kuhlii",TRUE,171,85.5,91,0,0.5,0.532163742690059,0,67
"Mustelus mustelus",FALSE,1503,751.5,582,169.5,0.5,0.387225548902196,0.112774451097804,67
"Myliobatis aquila",TRUE,810,405,418,0,0.5,0.516049382716049,0,67
"Neoraja stehmanni",TRUE,294,88.2,89,0,0.3,0.302721088435374,0,67
"Notorynchus cepedianus",TRUE,712,213.6,375,0,0.3,0.526685393258427,0,67
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,67
"Pateobatis jenkinsii",TRUE,226,67.8,120,0,0.3,0.530973451327434,0,67
"Poroderma africanum",TRUE,570,171,292,0,0.3,0.512280701754386,0,67
"Poroderma pantherinum",TRUE,527,158.1,278,0,0.3,0.527514231499051,0,67
"Raja ocellifera",FALSE,765,459,443,16,0.6,0.579084967320261,0.0209150326797386,67
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,67
"Rhizoprionodon acutus",TRUE,77,23.1,30,0,0.3,0.38961038961039,0,67
"Rhynchobatus djiddensis",TRUE,149,74.5,75,0,0.5,0.503355704697987,0,67
"Rostroraja alba",FALSE,1778,889,515,374,0.5,0.289651293588301,0.210348706411699,67
"Scylliogaleus quecketti",FALSE,24,12,11,1,0.5,0.458333333333333,0.0416666666666667,67
"Sphyrna zygaena",TRUE,666,333,353,0,0.5,0.53003003003003,0,67
"Squalus acanthias",FALSE,2123,636.9,599,37.9,0.3,0.282147903909562,0.017852096090438,67
"Stegostoma tigrinum",TRUE,100,30,44,0,0.3,0.44,0,67
"Taeniurops meyeni",TRUE,85,42.5,46,0,0.5,0.541176470588235,0,67
"Triaenodon obesus",TRUE,27,8.1,16,0,0.3,0.592592592592593,0,67
"Sphyrna lewini",FALSE,669,200.7,152,48.7,0.3,0.227204783258595,0.0727952167414051,67
"Acroteriobatus annulatus",FALSE,1242,621,579,42,0.5,0.466183574879227,0.0338164251207729,68
"Acroteriobatus leucospilus",FALSE,161,80.5,80,0.5,0.5,0.496894409937888,0.0031055900621118,68
"Aetobatus ocellatus",TRUE,188,56.4,94,0,0.3,0.5,0,68
"Aetomylaeus bovinus",FALSE,391,195.5,195,0.5,0.5,0.498721227621483,0.00127877237851662,68
"Apristurus saldanha",FALSE,735,220.5,184,36.5,0.3,0.250340136054422,0.0496598639455782,68
"Bathytoshia lata",TRUE,933,279.9,458,0,0.3,0.490889603429796,0,68
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,68
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,68
"Carcharhinus amboinensis",TRUE,231,69.3,95,0,0.3,0.411255411255411,0,68
"Carcharhinus brachyurus",TRUE,1230,369,552,0,0.3,0.448780487804878,0,68
"Carcharhinus brevipinna",TRUE,247,74.1,102,0,0.3,0.412955465587045,0,68
"Carcharhinus leucas",TRUE,117,35.1,59,0,0.3,0.504273504273504,0,68
"Carcharhinus limbatus",TRUE,330,99,167,0,0.3,0.506060606060606,0,68
"Carcharhinus obscurus",FALSE,707,353.5,353,0.5,0.5,0.499292786421499,0.000707213578500707,68
"Carcharhinus plumbeus",FALSE,107,53.5,53,0.5,0.5,0.495327102803738,0.00467289719626168,68
"Carcharias taurus",TRUE,552,276,277,0,0.5,0.501811594202899,0,68
"Centrophorus squamosus",FALSE,515,257.5,180,77.5,0.5,0.349514563106796,0.150485436893204,68
"Centroscymnus owstonii",FALSE,527,158.1,158,0.0999999999999943,0.3,0.299810246679317,0.000189753320683101,68
"Galeorhinus galeus",FALSE,1925,962.5,525,437.5,0.5,0.272727272727273,0.227272727272727,68
"Halaelurus natalensis",TRUE,649,324.5,361,0,0.5,0.556240369799692,0,68
"Haploblepharus edwardsii",FALSE,687,412.2,412,0.199999999999989,0.6,0.599708879184862,0.000291120815138266,68
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,68
"Himantura leoparda",TRUE,172,51.6,83,0,0.3,0.482558139534884,0,68
"Himantura uarnak",FALSE,91,45.5,45,0.5,0.5,0.494505494505495,0.00549450549450549,68
"Leucoraja wallacei",FALSE,1610,644,500,144,0.4,0.31055900621118,0.0894409937888199,68
"Mobula alfredi",TRUE,80,24,49,0,0.3,0.6125,0,68
"Mobula birostris",FALSE,116,58,57,1,0.5,0.491379310344828,0.00862068965517241,68
"Mobula kuhlii",TRUE,171,85.5,91,0,0.5,0.532163742690059,0,68
"Mustelus mustelus",FALSE,1503,751.5,582,169.5,0.5,0.387225548902196,0.112774451097804,68
"Myliobatis aquila",TRUE,810,405,418,0,0.5,0.516049382716049,0,68
"Neoraja stehmanni",TRUE,294,88.2,89,0,0.3,0.302721088435374,0,68
"Notorynchus cepedianus",TRUE,712,213.6,375,0,0.3,0.526685393258427,0,68
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,68
"Pateobatis jenkinsii",TRUE,226,67.8,120,0,0.3,0.530973451327434,0,68
"Poroderma africanum",TRUE,570,171,292,0,0.3,0.512280701754386,0,68
"Poroderma pantherinum",TRUE,527,158.1,278,0,0.3,0.527514231499051,0,68
"Raja ocellifera",FALSE,765,459,443,16,0.6,0.579084967320261,0.0209150326797386,68
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,68
"Rhizoprionodon acutus",TRUE,77,23.1,30,0,0.3,0.38961038961039,0,68
"Rhynchobatus djiddensis",TRUE,149,74.5,75,0,0.5,0.503355704697987,0,68
"Rostroraja alba",FALSE,1778,889,515,374,0.5,0.289651293588301,0.210348706411699,68
"Scylliogaleus quecketti",FALSE,24,12,11,1,0.5,0.458333333333333,0.0416666666666667,68
"Sphyrna zygaena",TRUE,666,333,353,0,0.5,0.53003003003003,0,68
"Squalus acanthias",FALSE,2123,636.9,599,37.9,0.3,0.282147903909562,0.017852096090438,68
"Stegostoma tigrinum",TRUE,100,30,44,0,0.3,0.44,0,68
"Taeniurops meyeni",TRUE,85,42.5,46,0,0.5,0.541176470588235,0,68
"Triaenodon obesus",TRUE,27,8.1,16,0,0.3,0.592592592592593,0,68
"Sphyrna lewini",FALSE,669,200.7,152,48.7,0.3,0.227204783258595,0.0727952167414051,68
"Acroteriobatus annulatus",FALSE,1242,621,579,42,0.5,0.466183574879227,0.0338164251207729,69
"Acroteriobatus leucospilus",FALSE,161,80.5,80,0.5,0.5,0.496894409937888,0.0031055900621118,69
"Aetobatus ocellatus",TRUE,188,56.4,94,0,0.3,0.5,0,69
"Aetomylaeus bovinus",FALSE,391,195.5,195,0.5,0.5,0.498721227621483,0.00127877237851662,69
"Apristurus saldanha",FALSE,735,220.5,184,36.5,0.3,0.250340136054422,0.0496598639455782,69
"Bathytoshia lata",TRUE,933,279.9,458,0,0.3,0.490889603429796,0,69
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,69
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,69
"Carcharhinus amboinensis",TRUE,231,69.3,95,0,0.3,0.411255411255411,0,69
"Carcharhinus brachyurus",TRUE,1230,369,552,0,0.3,0.448780487804878,0,69
"Carcharhinus brevipinna",TRUE,247,74.1,102,0,0.3,0.412955465587045,0,69
"Carcharhinus leucas",TRUE,117,35.1,59,0,0.3,0.504273504273504,0,69
"Carcharhinus limbatus",TRUE,330,99,167,0,0.3,0.506060606060606,0,69
"Carcharhinus obscurus",FALSE,707,353.5,353,0.5,0.5,0.499292786421499,0.000707213578500707,69
"Carcharhinus plumbeus",FALSE,107,53.5,53,0.5,0.5,0.495327102803738,0.00467289719626168,69
"Carcharias taurus",TRUE,552,276,277,0,0.5,0.501811594202899,0,69
"Centrophorus squamosus",FALSE,515,257.5,180,77.5,0.5,0.349514563106796,0.150485436893204,69
"Centroscymnus owstonii",FALSE,527,158.1,158,0.0999999999999943,0.3,0.299810246679317,0.000189753320683101,69
"Galeorhinus galeus",FALSE,1925,962.5,525,437.5,0.5,0.272727272727273,0.227272727272727,69
"Halaelurus natalensis",TRUE,649,324.5,361,0,0.5,0.556240369799692,0,69
"Haploblepharus edwardsii",FALSE,687,412.2,412,0.199999999999989,0.6,0.599708879184862,0.000291120815138266,69
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,69
"Himantura leoparda",TRUE,172,51.6,83,0,0.3,0.482558139534884,0,69
"Himantura uarnak",FALSE,91,45.5,45,0.5,0.5,0.494505494505495,0.00549450549450549,69
"Leucoraja wallacei",FALSE,1610,644,500,144,0.4,0.31055900621118,0.0894409937888199,69
"Mobula alfredi",TRUE,80,24,49,0,0.3,0.6125,0,69
"Mobula birostris",FALSE,116,58,57,1,0.5,0.491379310344828,0.00862068965517241,69
"Mobula kuhlii",TRUE,171,85.5,91,0,0.5,0.532163742690059,0,69
"Mustelus mustelus",FALSE,1503,751.5,582,169.5,0.5,0.387225548902196,0.112774451097804,69
"Myliobatis aquila",TRUE,810,405,418,0,0.5,0.516049382716049,0,69
"Neoraja stehmanni",TRUE,294,88.2,89,0,0.3,0.302721088435374,0,69
"Notorynchus cepedianus",TRUE,712,213.6,375,0,0.3,0.526685393258427,0,69
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,69
"Pateobatis jenkinsii",TRUE,226,67.8,120,0,0.3,0.530973451327434,0,69
"Poroderma africanum",TRUE,570,171,292,0,0.3,0.512280701754386,0,69
"Poroderma pantherinum",TRUE,527,158.1,278,0,0.3,0.527514231499051,0,69
"Raja ocellifera",FALSE,765,459,443,16,0.6,0.579084967320261,0.0209150326797386,69
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,69
"Rhizoprionodon acutus",TRUE,77,23.1,30,0,0.3,0.38961038961039,0,69
"Rhynchobatus djiddensis",TRUE,149,74.5,75,0,0.5,0.503355704697987,0,69
"Rostroraja alba",FALSE,1778,889,515,374,0.5,0.289651293588301,0.210348706411699,69
"Scylliogaleus quecketti",FALSE,24,12,11,1,0.5,0.458333333333333,0.0416666666666667,69
"Sphyrna zygaena",TRUE,666,333,353,0,0.5,0.53003003003003,0,69
"Squalus acanthias",FALSE,2123,636.9,599,37.9,0.3,0.282147903909562,0.017852096090438,69
"Stegostoma tigrinum",TRUE,100,30,44,0,0.3,0.44,0,69
"Taeniurops meyeni",TRUE,85,42.5,46,0,0.5,0.541176470588235,0,69
"Triaenodon obesus",TRUE,27,8.1,16,0,0.3,0.592592592592593,0,69
"Sphyrna lewini",FALSE,669,200.7,152,48.7,0.3,0.227204783258595,0.0727952167414051,69
"Acroteriobatus annulatus",FALSE,1242,621,579,42,0.5,0.466183574879227,0.0338164251207729,70
"Acroteriobatus leucospilus",FALSE,161,80.5,80,0.5,0.5,0.496894409937888,0.0031055900621118,70
"Aetobatus ocellatus",TRUE,188,56.4,94,0,0.3,0.5,0,70
"Aetomylaeus bovinus",FALSE,391,195.5,195,0.5,0.5,0.498721227621483,0.00127877237851662,70
"Apristurus saldanha",FALSE,735,220.5,184,36.5,0.3,0.250340136054422,0.0496598639455782,70
"Bathytoshia lata",TRUE,933,279.9,458,0,0.3,0.490889603429796,0,70
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,70
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,70
"Carcharhinus amboinensis",TRUE,231,69.3,95,0,0.3,0.411255411255411,0,70
"Carcharhinus brachyurus",TRUE,1230,369,552,0,0.3,0.448780487804878,0,70
"Carcharhinus brevipinna",TRUE,247,74.1,102,0,0.3,0.412955465587045,0,70
"Carcharhinus leucas",TRUE,117,35.1,59,0,0.3,0.504273504273504,0,70
"Carcharhinus limbatus",TRUE,330,99,167,0,0.3,0.506060606060606,0,70
"Carcharhinus obscurus",FALSE,707,353.5,353,0.5,0.5,0.499292786421499,0.000707213578500707,70
"Carcharhinus plumbeus",FALSE,107,53.5,53,0.5,0.5,0.495327102803738,0.00467289719626168,70
"Carcharias taurus",TRUE,552,276,277,0,0.5,0.501811594202899,0,70
"Centrophorus squamosus",FALSE,515,257.5,180,77.5,0.5,0.349514563106796,0.150485436893204,70
"Centroscymnus owstonii",FALSE,527,158.1,158,0.0999999999999943,0.3,0.299810246679317,0.000189753320683101,70
"Galeorhinus galeus",FALSE,1925,962.5,525,437.5,0.5,0.272727272727273,0.227272727272727,70
"Halaelurus natalensis",TRUE,649,324.5,361,0,0.5,0.556240369799692,0,70
"Haploblepharus edwardsii",FALSE,687,412.2,412,0.199999999999989,0.6,0.599708879184862,0.000291120815138266,70
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,70
"Himantura leoparda",TRUE,172,51.6,83,0,0.3,0.482558139534884,0,70
"Himantura uarnak",FALSE,91,45.5,45,0.5,0.5,0.494505494505495,0.00549450549450549,70
"Leucoraja wallacei",FALSE,1610,644,500,144,0.4,0.31055900621118,0.0894409937888199,70
"Mobula alfredi",TRUE,80,24,49,0,0.3,0.6125,0,70
"Mobula birostris",FALSE,116,58,57,1,0.5,0.491379310344828,0.00862068965517241,70
"Mobula kuhlii",TRUE,171,85.5,91,0,0.5,0.532163742690059,0,70
"Mustelus mustelus",FALSE,1503,751.5,582,169.5,0.5,0.387225548902196,0.112774451097804,70
"Myliobatis aquila",TRUE,810,405,418,0,0.5,0.516049382716049,0,70
"Neoraja stehmanni",TRUE,294,88.2,89,0,0.3,0.302721088435374,0,70
"Notorynchus cepedianus",TRUE,712,213.6,375,0,0.3,0.526685393258427,0,70
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,70
"Pateobatis jenkinsii",TRUE,226,67.8,120,0,0.3,0.530973451327434,0,70
"Poroderma africanum",TRUE,570,171,292,0,0.3,0.512280701754386,0,70
"Poroderma pantherinum",TRUE,527,158.1,278,0,0.3,0.527514231499051,0,70
"Raja ocellifera",FALSE,765,459,443,16,0.6,0.579084967320261,0.0209150326797386,70
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,70
"Rhizoprionodon acutus",TRUE,77,23.1,30,0,0.3,0.38961038961039,0,70
"Rhynchobatus djiddensis",TRUE,149,74.5,75,0,0.5,0.503355704697987,0,70
"Rostroraja alba",FALSE,1778,889,515,374,0.5,0.289651293588301,0.210348706411699,70
